id,label,SLC10A2,OR2T10,NTS,SLC6A3,LINC00887,ENPP7P8,AL163636.1,SLC47A1P1,AC025627.1,TTC21B-AS1,AL109615.1,AP003465.2,AL109946.1,AC133637.1
TCGA-BQ-7055-01A,1,0.008627707,0,0.140174802,0,0,0.020207407,0.04301298,0.025305099,0.208210682,0,0,0,0,0.021121014
TCGA-UZ-A9PO-01A,1,0.373463434,0.19610442,0,0,0.343523109,0.608471588,0.145976198,0.214240087,1.302803193,0,0.137714087,0,0.046432294,0
TCGA-SX-A7SS-01A,1,0.03892226,1.739265026,0.023772404,0.024850197,0.741447378,0,0.208165386,0.215795377,0.614342772,0,0,0,0.017724325,0
TCGA-KV-A6GE-01A,1,0.143036084,1.162469265,0,0.024060872,0.425708078,0.128782365,0.170188652,0.554371733,1.471348007,0.102083127,0.318842322,0,0.038326889,0
TCGA-BQ-5881-01A,1,0.407616831,0,0,0.011519634,0.468013425,0.354090745,0.147217609,0.039724997,0.258169731,0.010049903,0.258819003,0.067555286,0.024477676,0
TCGA-KV-A74V-01A,1,0.240359585,0,0,0,0.069073145,0.591646786,0.332927841,0.697354685,2.29456729,0.020735818,0.166178176,0,0.025338494,0
TCGA-5P-A9K8-01A,1,0,0.023333687,0,0.004942985,0.026351269,0.013680098,0.085865183,0.252455217,0.666533512,0.025675341,0.047747196,0,0,0
TCGA-BQ-5888-01A,1,0.125380907,0,0,0.048493385,0.10224042,0.13079264,0.018242472,0,0,0.052777117,0,0,0.149840987,0
TCGA-4A-A93X-01A,1,0.165426945,0.659483681,0,1.483074866,0.046501461,1.323449768,0.360418833,0.855807837,1.082805252,0,0.247162442,0,0,0
TCGA-IZ-A6M8-01A,1,0.029516594,0,0,0,0.623630752,0.051658315,0.273309749,0.314882183,0.214752139,0,0.060626823,0,0,0
TCGA-HE-A5NL-01A,1,0.166751107,0.098210132,0,0.021235157,0.563479473,0.058194688,0.388575716,0.107629042,0.860380336,0.175422797,0.101232586,0,0.044952919,0
TCGA-DW-7839-01A,1,0.006050108,0,0,0.035510839,0.886683916,0.083103256,0.251962412,0.05268287,0.231478856,0.026623084,0.04949581,0,0.053796299,0
TCGA-Y8-A8RZ-01A,1,0.280111119,0.269432873,0.035340307,0.030845205,1.21030477,0,0.107321474,0.124736337,0.708311839,0.021586248,0.172649459,0,0,0
TCGA-G7-6789-01A,1,0,0,0.94575554,0.014634213,1.415901049,0.053439298,0.229030588,0,0.115127318,0.03380233,0.04728645,0,1.130679864,0
TCGA-5P-A9JW-01A,1,0.126959822,0.431287559,0,0.083507435,1.345495073,0.106146232,0.218854727,0.089298574,1.065209453,0.056542491,0.12417608,0,0.108722717,0
TCGA-GL-6846-01A,1,0.022643917,0.213082957,0,0,0.070913673,0.039700621,0.175939015,0.128736351,0.218824383,0.033328405,0.178093589,0,0,0
TCGA-P4-A5EB-01A,1,3.220320141,0.245876744,0,0.055351147,1.234383404,0.120165163,0.302112782,0.316341527,0.442033292,0.057866666,0.054288569,0,0.360466264,0
TCGA-SX-A71W-01A,1,0.00613499,0.678310076,0.072835835,0.025808451,0.614709447,0.014385719,0.268146015,0.186865228,0.234482573,0.026993916,0.098672639,0,0.086298691,0
TCGA-A4-7288-01A,1,0.369670773,0.123062714,0,0,0.816419599,0.368901895,0.416728567,0.490244192,1.161571102,0.037240767,0,0,0.011497371,0.015611719
TCGA-BQ-5891-01A,1,2.777424008,0,0,0.016991259,0.054052519,0.23986209,0.328585637,0.307108816,0.239999682,0.036785668,0.120504595,0,0.187867011,0
TCGA-BQ-5882-01A,1,7.568655682,0.474914973,0.190606751,0.096164522,1.8960176,0.076790654,0.506200724,0.349736548,0.547283208,0,0.045695662,0,0.189182187,0
TCGA-2Z-A9J9-01A,1,0,0.053318055,1.040649011,0.251195392,0.036379931,0.031393529,0.546157002,0,0,1.501402482,4.142902754,0,0.0121502,0
TCGA-B9-4113-01A,1,0.053916452,0.740250448,0.081118801,0.005805537,0.896788574,0.181827246,0.634460772,0.372817669,0.529601931,0.126199645,0.109783841,0,0.024621879,0.016785948
TCGA-IA-A40Y-01A,1,0.369924326,0.725522778,0,0.334975433,0.362513856,0.106174631,0.113603691,0.131992158,0.387604185,0.067608172,0.124209098,0,0.752817343,0
TCGA-A4-7287-01A,1,0,0,1.106031741,0.26086122,0.096324202,0,0.110709086,0,0,0.026705376,0.144093652,0,0.336817473,0
TCGA-DW-7842-01A,1,0.011637842,0.197464402,0,0.029394053,1.118908021,0.06710983,0.716872713,0.147333327,0.740581361,0.050879436,0,0,0.051875756,0
TCGA-A4-A5DU-01A,1,0.620457258,0.530442625,0,0,0.445412953,0.073040072,0.494198186,0.406791596,1.874777714,0.371413037,0,0,0.163227114,0
TCGA-G7-A4TM-01A,1,0.222206349,0.135601209,0,0.005973068,1.101190777,0.064976526,0.346883098,0.300026152,0.639481226,0.03097979,0.166110428,0,0.050218321,0
TCGA-SX-A7SL-01A,1,1.788068071,0.700059443,0,0.087602936,2.314476326,0.024856537,0.495845513,0.031114471,1.050455233,0.061666294,0,0,0.180941371,0
TCGA-G7-6792-01A,1,0.526558204,0,0,0,2.054659209,0.058571251,0.328354416,0.108313692,0.448737342,0.009357854,0.051838079,0,0.078271476,0
TCGA-Y8-A896-01A,1,0.140881884,0.243034317,0,0.006947979,0.813196382,0,0.119367443,0,0,0.334556604,0.066718262,0,0.318810622,0
TCGA-B1-A47O-01A,1,0.465507852,0.496208707,0,0.05703186,1.498437195,0.089448959,0.388223496,0.189569151,0.855706626,0.014420863,0.154396187,0,0.745235631,0
TCGA-BQ-5878-01A,1,0.115315599,0.323271591,0.012105211,0.416655824,2.587371484,0.023335818,0.641345284,0.043603234,0.123987407,0.014704167,0.040957677,0,0.087722168,0
TCGA-MH-A560-01A,1,0,0,0,0,0.008184363,0.179284011,0,0.052260127,0.47340831,0.026407539,0.142549402,0,0.032255149,0
TCGA-A4-A5XZ-01A,1,0.782615635,0.317431476,0,0.016513413,0.965073367,0.152961697,0.228248278,0.465559294,1.820719568,0.097970425,0.079202672,0,0.069212027,0
TCGA-G7-6796-01A,1,0.344072828,0.477223789,0.039633895,0.020858927,0.254515726,0.130049027,0.061249723,0.047971873,0.199532966,0,0.192553605,0,0.155719766,0
TCGA-P4-AAVM-01A,1,0.145007894,0.158408741,0,0,0.274914811,0.840891017,0.195971728,0,0.804393608,0,0.30976746,0,0.024859428,0
TCGA-F9-A7Q0-01A,1,0.044963597,0.14002368,0.206478175,0.007717185,0.119580287,0.042333091,0.089347786,0,0.046527365,0.798202562,0,0,0.214464318,0
TCGA-BQ-5894-01A,1,0.571737966,0.283877511,0.416040497,0.011957184,0.025566796,0,0.069796324,0,0,0.454288491,0.113163553,0,0.01275746,0
TCGA-B9-A5W9-01A,1,0.172850556,0.393922511,0.014324323,0.063802085,0.177300041,0.01386303,0.271616933,0.312958681,0.489387283,0,0.140523698,0,0.171474613,0
TCGA-F9-A8NY-01A,1,0.111287235,0.065026804,0.222857865,0.048188653,0,0,0,0.024174607,0.272100159,0.795934044,0.192473089,0,0,0
TCGA-A4-8311-01A,1,0.684925667,0.164475446,0,0.018220083,1.083690882,0.025227795,0.295237837,0.179864888,0.10791,0.107788056,0.087195902,0,0.076223396,0
TCGA-MH-A854-01A,1,0.402327575,0.04379217,0.10358925,0.046052986,1.380027937,0.025749734,0.054692806,0.094607291,0.110078729,0.032279879,0.172753662,0,0.115140842,0.02691159
TCGA-SX-A7SQ-01A,1,0.616953922,0.386039244,0,0,1.186737652,0.034078468,0.29956876,0.104288101,0.818005766,0.173303705,0.11692468,0,0.23216653,0
TCGA-5P-A9K4-01A,1,1.100757223,0.348988075,0,0.006908897,1.331117696,0.128663028,0.625946934,0.503780463,1.610435177,0.05915835,0.066350592,0,0.935012136,0
TCGA-UZ-A9PK-01A,1,0.260893672,0.238164493,0.017270622,0.012062059,0.90673197,0.033238551,0.278010422,0.196845845,0.299689657,0.062018746,0.058189055,0,0,0
TCGA-BQ-7050-01A,1,6.281031511,0.730323663,0,0,0.941942063,0.033282352,0.2482543,0.178550369,1.055802628,0.092175052,0,0,0.025658719,0
TCGA-BQ-7048-01A,1,5.167503407,0,0,0.049283828,2.549100027,0.351203314,0.484568611,0.11961095,0.570852023,0.012436664,0,0,0.088926089,0
TCGA-A4-8518-01A,1,2.265297092,0.070946948,0,0,0.484282593,0.467686921,0.15132217,0.198864238,1.158276782,0,0.142772212,0,0.094829863,0
TCGA-A4-7732-01A,1,0.131346756,1.544973657,0.023674954,0.008296716,0.621972127,0.253532729,0.497949022,0.680359799,1.204168121,0.202725372,0.226062097,0,0,0
TCGA-A4-A772-01A,1,0.141980418,0.519592442,0,0.056796711,0.477268666,0.057322766,0.359111107,0.053995696,0.532208212,0.054078567,0.099737762,0,0.033334011,0
TCGA-UZ-A9Q1-01A,1,1.181074188,0.026138112,0,0,0.26113319,0.08963028,0.126552524,0.038159663,1.241222648,0,0.104955541,0,0.011802012,0
TCGA-A4-8098-01A,1,0,1.82743757,0.018856579,0.319202229,0.453599912,0.089026635,0.14959004,0.72663859,1.872759141,0.741400649,0.124228369,0,0.234123621,0
TCGA-GL-A9DD-01A,1,0.084088033,0.260174531,0.128052385,0,0.973182981,0.018392856,0.168484833,0.068034325,0.817713657,0.011582209,0.063938975,0,0.055836571,0
TCGA-HE-A5NF-01A,1,0.745443027,0.103785989,0,0.022475009,1.826434374,0.091363056,0.065924536,0.076799678,0.699233457,0,0,0,0.116071452,0
TCGA-2Z-A9JP-01A,1,0.239998871,0.448055266,0,0,0.716622141,0.213635534,0.137344126,0.115601926,0.525258707,0,0.190207025,0,0,0
TCGA-2Z-A9J1-01A,1,0.65383852,0.127365913,0,0.013946564,0.279653631,0.038387841,0.176545758,0.094446953,0.272338956,0.012168497,0.131245596,0,0.058618036,0
TCGA-2Z-A9J5-01A,1,0.359905679,0.342904919,0,0.02022708,1.246433471,0.055465438,0.144197269,0.135321621,0.332098968,0.151602769,0.187044494,0,0.042835499,0
TCGA-A4-7583-01A,1,0.039884722,0,0,0,0.288137702,0.046783639,0.066459328,0.058451266,0.284120724,0.114798581,0.107829323,0,0,0
TCGA-B3-4104-01A,1,0,0.04266255,0.283901972,0.088378606,0.121967397,0.025081476,0,0,0,0.077361165,0.389230451,0.203027012,0.094130049,0
TCGA-5P-A9JZ-01A,1,1.166852448,0.023665736,0,0,1.162069278,0,0.221415581,0.068318734,0.532825752,0.008732467,0.048420879,0,0.052629665,0
TCGA-BQ-5876-01A,1,3.89933235,0.041326958,0,0,0.009448207,0,0.026043334,0.44585994,0.895097111,0,0,0,0,0.025388288
TCGA-Y8-A894-01A,1,0.116436197,0.063645325,0,0.053771981,0.892680867,0.161688708,0.495641738,0.179187704,0.660072738,0.081268975,0,0,0.071296023,0
TCGA-5P-A9KC-01A,1,0.00575318,0,0,0.004875115,0.020830994,2.168466847,0.084718207,0.190870013,1.516843238,0.033669212,0.09271292,0.05725275,0.194714276,0.069181932
TCGA-UZ-A9Q0-01A,1,0.281510828,0.20770236,0.026730946,0,0.554982712,0.100821899,0,0.540053008,1.396861249,0.155339907,0,0,0.134087298,0
TCGA-B1-A657-01A,1,0.2014849,0.072726713,0,0,0.545778375,0.138424609,0.381265659,0.395968087,1.060911411,0.13910556,0.14626472,0,0.044005217,0
TCGA-B1-A656-01A,1,1.772602374,0.327125947,0.046747198,0.156782336,0.57048862,0.375658777,0.309531959,0.214013707,0.303157638,0,0.336423401,0,0,0
TCGA-AL-3468-01A,1,0.019965238,0.880664219,0,0,0.651320856,0.25896129,0.434603183,0.59823342,2.333341651,0.245227286,0.157997602,0,0.053521006,0
TCGA-G7-A8LB-01A,1,0.018377492,0.575442948,0,0,0.336248095,0,0.13359153,0.249863161,0.483556318,0.040413443,0,0,0.033059812,0
TCGA-B1-A655-01A,1,2.741186083,0,0,0.01477304,0.600211149,0.341040545,0.179918574,0.162824294,0.371301788,0.017161299,0.138698791,0,0.031351181,0
TCGA-2Z-A9JO-01A,1,5.083382935,0,0.020824219,0.014549339,0.97346397,0.135507656,0.042902436,0.378543234,0.550456005,0,0.136684825,0,0,0
TCGA-HE-A5NI-01A,1,0.809259774,0.227215254,0,0,1.022662123,0.201011126,0.247456678,0.491965824,2.224995624,0.24834537,0,0,0.252886576,0
TCGA-BQ-5889-01A,1,0.819241794,0.194006751,0.19060274,0.037747863,0.333828872,0.04479872,0.139472762,0,0.157969757,0.018932037,0.152368385,0,0.057162608,0
TCGA-UZ-A9PQ-01A,1,2.597078004,0.248150246,0.016258707,0.099106855,1.667638548,0.077015208,0.645889638,0.3191977,1.465894371,0.295552733,0.431458265,0.06660299,0.127970093,0
TCGA-IZ-8195-01A,1,0.389897172,0.551136427,0.06261739,0.022136853,1.309301809,0.040703917,0.334489285,0.364217643,0.558219764,0.012909753,0,0,0.121691866,0
TCGA-UN-AAZ9-01A,1,0.216745237,0,0,0.014782923,0.645449085,0,0.166953799,0.017146118,0,0.4300252,0.093992404,0,0.426972763,0
TCGA-B1-A654-01A,1,0.094347476,0.199569355,0,0.014939628,0.560909076,0.041096644,0.423287729,0.283916375,0.13147748,0.025954321,0.140196952,0,0.015938415,0
TCGA-4A-A93Y-01A,1,2.806884854,0,0.101161816,0.036073576,0.592333161,0.049830433,0.087916294,0.197810094,0.330991601,0.010578337,0,0,0,0
TCGA-O9-A75Z-01A,1,0.194334206,0.246748735,0.137664173,0.012533045,1.235284998,0,0.40576175,0.165478807,0.804434601,0.032557994,0.060423902,0,0.013371685,0
TCGA-UZ-A9PJ-01A,1,0.228077289,0.586211871,0,0.049871897,1.49962004,0.051879942,0.379775625,0.126795528,0.312442556,0.096271406,0.060886122,0,0.026826614,0.018293466
TCGA-A4-7828-01A,1,0,0.03206495,0.99328759,1.199254189,1.015346588,0.018822587,0.508566348,0,0.041115474,1.10769201,0.875676443,0.079399345,0.846149377,0
TCGA-B9-A69E-01A,1,3.521083589,0.525993056,0.207847533,0.0330177,1.364518582,0.060521517,0.06482776,0.164693219,0.94076621,0,0.053568286,0,0,0
TCGA-A4-A5Y0-01A,1,0.341388846,0,0,0.159975687,0.952886897,0.081518465,0.201215282,0.041481242,1.297976257,0.101702398,0.219399978,0,0.111638501,0
TCGA-G7-A8LE-01A,1,0.077720307,0,0.123896382,0.022373637,0.872644512,0.061273078,0.504759705,0.316056517,0.717810699,0.057809759,0.054235116,0,0.081856581,0
TCGA-BQ-5886-01A,1,0.053557644,0.024195221,0.014658967,0,0.297993678,0.122923645,0.088965574,0.0526818,0.204491234,0,0.23206184,0,0.06431766,0
TCGA-A4-7997-01A,1,2.021520011,0.146319511,0,0.0161171,1.680460479,0.458623002,0.545974389,0.147418885,0.310666021,0.041786242,0.039188981,0,0.26761887,0
TCGA-Y8-A8S0-01A,1,0.045969808,0.231105926,0.037350932,0.083282063,1.211594259,0.036157332,0.48003039,0.152419781,0.223553595,0.011455392,0,0,0,0
TCGA-KL-8326-01A,2,0,0,0,0,0,0.013473899,0.028755545,0,0,0,0.136742725,0,0,0
TCGA-KO-8414-01A,2,0,0,0.026566252,0.009316017,0,0.025714225,0.041156225,0,0,0.016207764,0.088841017,0,0,0.013499823
TCGA-KM-8441-01A,2,0,0,0.030252223,0,0,0,0.031390908,0.018437071,0,0.009262402,0,0,0,0
TCGA-KO-8406-01A,2,0,0,0,0.009195093,0,0.037907946,0,0,0,0.008021114,0.248613992,0,0,0
TCGA-KN-8431-01A,2,0,0,0.027059565,0,0,0.026191859,0,0,0,0,0,0,0,0
TCGA-KL-8336-01A,2,0.005709593,0,0.09417959,0,0,0,0,0,0,0.008426984,0.04674927,0,0.010307257,0
TCGA-KM-8440-01A,2,0,0,0,0,0.020603878,0.013345342,0,0,0,0,0.046592145,0,0,0
TCGA-KM-8442-01A,2,0,0,0,0,0.01045154,0.013490817,0.028791462,0,0,0,0.04709418,0,0.010384273,0
TCGA-KO-8407-01A,2,0,0,0.014434904,0.005048083,0,0.013970067,0,0,0.030576346,0,0.310996315,0,0,0
TCGA-KO-8408-01A,2,0,0,0.168175866,0.012381855,0.006663274,0.067438362,0.054504553,0,0,0,0.117040478,0.072507824,0,0
TCGA-KO-8404-01A,2,0,0,0.081037609,0.035870631,0.068569419,0.152920425,0.084033034,0,0,0.01261279,0.069517579,0,0,0
TCGA-KO-8416-01A,2,0,0,0.014496609,0.005069733,0.005445012,0,0,0,0.030706321,0,0.096299506,0,0,0
TCGA-KL-8344-01A,2,0.004890915,0,0.011857334,0.080704417,0,0.022859789,0,0.070512774,0.049852322,0.007219643,0,0,0,0
TCGA-KL-8346-01A,2,0,0,0,0,0,0,0,0,0,0.016585245,0.090857862,0,0.010172153,0
TCGA-KN-8424-01A,2,0,0,0.025385642,0,0,0,0.026342818,0.015460971,0.027022072,0,0.043112034,0,0,0
TCGA-KO-8417-01A,2,0,0,0,0.009955454,0,0.027468549,0,0,0,0,0.048159536,0,0,0
TCGA-KN-8418-01A,2,0,0,0.025724565,0,0,0,0.013408942,0,0,0.015692477,0.043684064,0,0,0
TCGA-KL-8345-01A,2,0,0,0.16277071,0,0,0,0.014828918,0,0,0,0,0,0,0
TCGA-KN-8425-01A,2,0,0,0,0,0.009393015,0.059634671,0,0.015195439,0.026559805,0.045183892,0.042378532,0,0,0
TCGA-KL-8323-01A,2,0,0,0.014848177,0.005193094,0.005577488,0.014370098,0.015410154,0.018004391,0,0,0.145437298,0.060915873,0,0
TCGA-KN-8435-01A,2,0,0.02312885,0.027886947,0,0.020933841,0.026992957,0.028937493,0.016990127,0,0.017016539,0.180666395,0,0,0
TCGA-KL-8325-01A,2,0,0,0,0.004799073,0.005154352,0.02644477,0,0,0,0,0,0,0,0
TCGA-KL-8330-01A,2,0,0,0,0,0,0.012289839,0.013180021,0,0.026917367,0.007733004,0.084650274,0,0.018856265,0
TCGA-KL-8343-01A,2,0,0,0.040148597,0,0,0.013072287,0.027902821,0,0,0.008226161,0,0,0,0
TCGA-KL-8339-01A,2,0,0,0.014721261,0.005148559,0,0,0,0,0.031179472,0,0.049702609,0,0,0
TCGA-KO-8410-01A,2,0,0,0,0,0.009682218,0.037176008,0.013403989,0,0.02737257,0.023466526,0,0,0,0
TCGA-KM-8639-01A,2,0,0.021875943,0,0.009249835,0.009933476,0.01282277,0.054236099,0.108889382,0.595485951,0.024072522,0,0,0.009869532,0
TCGA-KN-8426-01A,2,0,0.04635888,0.042054319,0,0,0,0.014690618,0,0.029986162,0,0,0,0,0
TCGA-KL-8341-01A,2,0,0.019260418,0.011661294,0.008139647,0.004377363,0,0,0,0,0,0.039470056,0,0,0
TCGA-KN-8419-01A,2,0,0,0.016881251,0,0,0,0,0,0,0.020498348,0,0,0,0
TCGA-KL-8328-01A,2,0,0,0.014156213,0,0,0,0,0,0,0.008622059,0,0,0.0105457,0
TCGA-KO-8413-01A,2,0,0,0.015460772,0,0.011593448,0.029772542,0.03191511,0.018746359,0,0.037309755,0,0,0,0
TCGA-KO-8405-01A,2,0,0,0,0.015798107,0.005676484,0.029101978,0.076762496,0.01832256,0,0.027439747,0.23868938,0,0,0
TCGA-KL-8335-01A,2,0,0,0.02598969,0,0.004901391,0,0,0.015830157,0,0,0.168961736,0,0,0
TCGA-KO-8411-01A,2,0,0,0.187552745,0,0,0,0,0,0,0,0.139693227,0,0,0
TCGA-KM-8438-01A,2,0,0,0,0.00540993,0,0,0,0,0,0,0,0,0,0
TCGA-KL-8324-01A,2,0,0,0,0,0.018683481,0.016109084,0.03434411,0.020180112,0,0.010141118,0,0,0,0
TCGA-KO-8415-01A,2,0,0,0.032691492,0.005751311,0.006176935,0.015909346,0,0,0,0,0.10879415,0,0,0
TCGA-KL-8337-01A,2,0,0,0,0,0,0.026260127,0,0,0,0,0.046055276,0,0,0
TCGA-KM-8439-01A,2,0,0,0.017070518,0,0,0.016521293,0.017716091,0,0,0.010401165,0,0,0,0
TCGA-KM-8476-01A,2,0,0,0.016417078,0.005743843,0,0,0,0,0,0.010002135,0,0.192992317,0,0
