id,class,SLC10A2,AC018541.1,AC003984.1,AC018467.1,UGT1A9,AC087762.1,SLC17A4,PLG,AL138826.1,AFM,CYP4A11,CYP4A22,LINC02061,OR2T10,AC138089.1,A1CF,AC073346.1,LINC02275,AC087379.2,GSTA2,ARSF,AL080248.1,AC002401.1,AC124854.1,GSTA7P,AC027458.1,NTS,LGSN,AC021744.1,SLC47A1,AVPR1B,SLC6A3,TAL2,ZYG11A,LINC00887,AL158070.2,GLYATL2,CAPN14,CREB3L3,LY6E-DT,ENPP7P8,AP004782.1,AL033381.1,AC008554.1,GYPA,CIB4,LINC01060,AL163636.1,SLC47A1P1,ENPP7P7,AC007953.1,LINC01886,AC019193.3,RNA5SP107,AC018742.1,LINC01714,AC025627.1,AP002761.2,FAM205C,OSTM1-AS1,FABP7,LINC01077,TTC21B-AS1,LINC00462,AL109615.1,KISS1R,AC073115.2,AC015977.1,AC073115.1,AC009084.1,RPL37P11,LINC02310,AC104316.2,OR10Q1,AC099786.1,EGLN3-AS1,HMGN1P13,AL450322.1,DHFRP2,UQCRB,AC093583.1,LINC01788,WT1,FGB,KRT223P,SORCS3,LBP,FGA,LINC01559,AP000424.1,AC108749.1,TFF2,HSD52,AC013391.3,C5orf46,AC011352.3,AC114803.1,AL109946.1,ADAM18,AC011352.1,AC007326.1,AC079466.1,AL391845.2,SFTA1P,HTR6,SCGB3A2,GSG1L2,PPDPFL,DEFB131E,OPN4,ELDR,LINC00460,APOL5,DDX43P3,AC068492.1,AC010729.2,AP003100.1,RNU2-52P,SLC18A3,AC133637.1,AC006262.2,LINC00160,AC008060.4,LINC02703,AC008060.1,LINC02195,AL596087.2,AC113346.1,LINC01234,LINC01522
TCGA-B4-5844-01A,0,2.227565496,0.5731621,1.185342,1.218661,3.764715,0.4956957,4.747000951,0.01973577,2.997189,0.659540525,5.45894212,2.847698802,0.07377054,0.398559078,0.0515117,3.624186652,2.965256,0.7067729,1.421788,2.798385,1.996519734,0.7863931,2.490356,2.81781,0.8356121,2.309352,1.524169832,0.176048745,3.787157,1.500405,2.499476433,5.738103812,2.138338091,0.016114953,3.545628765,0.2440577,0.835197971,0.211169866,2.080292753,1.097859,2.297296,0.07203077,1.042032289,1.940704,0.585382977,1.950468721,1.748553,0.74888,0.1141273,0.1526899,0.7574162,1.456518,0.2893284,1.199464,1.609968,0.4740381,0.7225075,0.3610843,0.121621193,3.641074,7.264052702,0.674257,2.128799,1.607008,2.474566975,3.680495305,2.458581,1.53148,2.252824,1.734914,1.936934,0.4528208,0,0.024246294,0.5579479,0.2279733,0.3273601,0.3569962,0.08985187,0.5569828,1.474876,2.011903,0,6.706084784,4.347571,1.407431344,0.025631115,1.48506459,0.012771975,0.09903848,0.3765974,0,0.02851885,0,2.600347643,1.714632,1.430484,2.696626,0.064812016,1.149891,0.8526836,2.380549,1.093096,2.250389,0.025336573,0.543769759,0,0.529936087,0.3005259,0.099713839,0.0837373,0.1661384,0.384660015,0,0.05307533,0.1409205,0.3014314,0,0,0,0,0,0,0,0.01625615,0,0,0,0,0
TCGA-B4-5832-01A,0,0.99808242,0.2377032,0.6705136,0.02404517,4.793568,0.05678804,0.503751246,0,0.6062193,0.427732364,0.065508024,0.019173852,0,0,0,2.104709567,2.017296,1.393066,0,6.171806,0.24780999,2.300254,0,0,1.620307,0,0.262089002,0.037873442,0.4105044,0.5577782,0,0.429970961,0.669278485,0.273792995,2.704817759,0.04523391,1.160897169,0.149688917,1.668366743,0.1293475,0,0,0.010801641,0.6823807,0,0.317407823,0.04579011,0.04888579,0,0,2.015233,0.7694521,0.06570618,0.8847049,0,0,0.1908689,0.1157565,0.082325703,2.184177,0.820889804,1.523646,6.094072,2.916022,0,2.903892829,0.1283281,0.2413704,0.421876,0.1129466,1.32361,0.06368347,0.2120999,0,0,0.2235814,1.085685,0,0.2494741,0.2721734,0.2563115,1.137766,4.040232909,11.24946776,4.332917,2.705346706,6.681079389,10.10453919,6.581693192,0.5033386,0.182442,0.044187292,0.01403334,0.3198713,1.620306568,3.500447,0.7346956,2.782273,2.515391579,2.764366,2.289578,0.01663087,0.09228362,1.654655,0.018650541,0.224159309,0.691210842,2.891267877,0.7159244,0.015084901,0,0.5117361,0.025669362,0.5520637,0,0,0.04408268,2.962247,0.227342297,0.07092059,0,0.2910197,0.01987477,0.8198164,0.04724234,0.5250939,0.3151159,0,1.751106,0.3794788
TCGA-A3-3326-01A,0,3.638205234,0.1506417,1.352275,0,4.977284,0.6709139,5.03446313,0.065450524,4.309436,1.584082924,4.211738412,1.512234358,2.010964,2.529866682,2.00661,2.792665446,2.222854,2.664415,0.2383243,3.423515,1.904799789,0.4082433,2.057807,3.069175,0.6475725,0.9753289,0.924255201,0.213898412,4.481756,1.70523,2.102322165,6.434514351,2.81995659,0.148140662,4.743074637,0.476572,1.057754016,0.224797873,2.274517458,0.07709732,1.45276,0.2743767,1.125789253,2.168209,0.100665638,1.005848891,0.56129,0.6970992,0.6730066,2.167707,1.924055,2.562454,0.6177574,0.4294594,0.4176193,0.5115313,2.580964,1.019148,0.106992444,3.023583,5.167336615,3.542511,5.067994,4.723325,4.637670746,0.930887304,1.813602,0.6061897,1.416717,2.69401,0.520647,0.8587601,0.830697,1.014205733,0.395807,0,0.3857384,0.9605316,0.2074745,0,1.768536,0.6487392,0.029374252,6.6328312,0.2002024,0.010549007,0.090464975,3.302227291,0.174293375,0.07998809,0,0,0.04549052,0,0.141439949,0,2.137633,0.02890811,0.062448147,0,0.8728214,0,0.6836105,1.058836,0.25325016,0,0.067583954,0,0.5806008,0.048859728,0.1001917,0.1022403,0.08247504,0,0,0,0,0.2899954,0,0.03916892,0,0,0,0.1788537,0,0.5176708,0,0,0,0.1356708
TCGA-CJ-4869-01A,0,3.278194404,0.01720641,0.03230728,0,3.570357,0,0.653786913,0.18197237,0.05655814,0.76789196,4.067047912,1.235755836,0.1684926,1.851049065,1.011287,0.743455168,0.01829473,0.5947828,0.4038995,5.982667,0.256497648,1.380962,0.7483408,1.284564,0.8988694,0.1542407,2.333107996,0.010245739,5.587813,1.641904,0.669344379,3.959418334,1.320335311,0.216722135,1.323245337,0.06028285,0.492037581,0.12380552,4.944167846,0.3193116,0.8064718,0.01733594,0.034446206,1.064664,0.016948261,0.144698825,0.00621948,0.1395773,0.1895254,0.9848828,0.03520579,0.4071937,0.378119,0.2948782,0.5563391,0.2568179,0.4028901,0.3684884,0.142540104,0.1534269,8.506314205,2.175376,3.682361,3.234557,1.167711331,1.128123725,0.607329,0.1970954,0.9724103,0.1774943,0.1917227,0.06814724,0.5102993,0.056611623,0,0.4428809,0.1378235,0.06239395,0,0.05253773,1.86828,0.01900917,0.736348006,1.497594302,0.046078,1.983464062,0.746073539,2.219629846,3.707016979,0.4572004,0,0.396898531,0.1161101,0.01364255,4.275754458,1.471421,0.7374434,0.4548738,0.030971459,1.228507,4.067532,4.753012,0.4220435,0.7271556,0.029866773,0.238981719,0.616612358,1.117058198,0.02892875,0.040069006,0.2256874,0.2092775,0.080958378,0,0.1609,0.03291239,0.09289481,0.5229121,0.269978782,0.01292679,0.257649,0.2137467,0.01068455,0.1194565,0,0.885152,0.135024,0.8247393,0.6372125,0.1332201
TCGA-CZ-4864-01A,0,2.066587466,0.03227457,2.098255,0.2367214,4.832284,0,3.983802262,0.032081963,0.9578094,0.15864853,3.641528989,0.494613219,0.2566004,2.25638982,1.264645,3.031709476,2.238102,1.032644,0,5.178834,2.654479204,1.030007,0.2571026,4.007348,1.411096,1.605259,0.90479495,0.240524605,0.4893971,2.555663,3.019569192,4.614710078,3.273264841,1.154009406,3.048454953,0.8191375,1.550940588,0.023249586,0.567685635,1.697875,0.9510861,0.07476177,0.783586381,1.032319,0.062900142,1.518511551,0.5381608,0.5897378,0.1793287,0.4256922,0.5285759,1.114409,0.06637704,2.035696,2.17611,0.07379811,1.70094,0.6310601,0.095232266,1.04381,1.821247375,0.8395419,3.295061,1.90772,1.951000665,1.797624292,1.80362,1.164862,1.505211,2.539456,0.8150084,0.2417291,0.05659306,0.138310095,0,0.2770619,0,0.2224015,1.034991,0.1888606,0.04647992,0.8681335,0.03614155,0.254167761,0.03273312,0.022671688,0.163131038,0.078672708,0.004752087,0.02513817,0.1178707,0,0.04902931,0.01286552,0.103133193,0,0.2746282,0.1290912,0.04360715,0.02353458,1.294136,0.008426265,0.6297717,1.117003,0.100723121,0,0,0.027157983,0.05407194,0.030323974,0.5161754,0.01624154,0.076447237,0.04186076,0.03957165,0,0,0.09578046,0,0.01219036,0,0,0,0,0.01208079,0.3901498,0.1276308,0,0.01253414,0
TCGA-DV-5568-01A,0,0.457401509,0.5184668,0.01729821,0.2376772,2.808618,0.0380689,1.688345448,0.011616486,0.2615452,0.307444165,0.659001955,0.129033403,0,0.390961124,0.1462353,1.61386819,1.422892,0.3197856,1.067012,6.140455,2.061746875,0.3897665,0.4896527,1.0906,1.204653,0,1.16242374,0,2.403376,1.599903,0.330185513,4.764297936,0.583004187,0.087145886,3.264056401,0.07454899,0.90298803,0.354350932,3.158461059,0.4403963,0.187874,0.2082076,0.049681632,0.7101632,0.021033949,0.298021612,0.7999004,0.3379697,0.09370534,0.06599223,0.8950275,1.126893,0.4237131,0.6449655,0.3032455,0.3910422,0.6023071,0,0.134583515,0.9346623,7.877723583,0.543914,2.229574,1.770925,1.350073385,3.675724239,0.2077568,0.2036559,0.2942207,0.6251423,0.7204343,0.1637951,0.1446703,0,0.2066011,0.07836544,0.1693944,0.1503762,0,0.06501192,1.745166,0.1681679,0.774522195,2.61587217,3.940098,3.49782361,0.744239629,1.53133123,0.165791408,0.03304733,0.1240372,0.114843244,0.2336058,0.08275923,5.955784983,2.715163,3.233116,1.503073,0.804177225,1.924795,2.130443,0.4949409,0.7836693,1.79309,0.410666322,1.016908241,5.37662483,3.196358685,0.3239191,0.078613869,0.02508241,0.5037386,0.377293813,0.05493205,0.05194092,0.08046323,0.2460808,0.9966627,0,0.03192028,0.1391471,1.210948,0.2446078,0.07538752,1.07622,0.08199302,0.2173308,0.5052194,0.005521117,0.3567489
TCGA-BP-4159-01A,0,2.183387541,0,1.245005,0.8595459,3.271426,0,2.270630868,1.6160882,0,0.681632967,1.890172159,0.721036288,0.3908871,1.179942004,0.7933588,1.396580292,0.4894685,0.7954461,0.06249239,5.06362,0.74129585,1.261344,1.330426,1.325919,0.5964112,0.09494848,1.259720461,0.005156617,1.825614,2.908859,0.162531981,4.580200051,0.893882672,0.14614166,2.986109272,0.03664442,0.648191458,0.278544788,2.265212909,0.4115337,0.125417,0.08506441,0.24874026,0.9832828,0.017029341,0.187938601,0.151467,0.4748008,0.2769089,0.4826726,0.8632417,0.9004199,1.011619,0,0.4628248,1.743875,0.598478,0.1826335,0.267775805,1.212095,2.012321223,3.597737,2.409228,5.758167,2.779384806,2.515044387,2.203686,0.1979817,2.227768,0.8914674,0.777412,0,1.57662,0.335006929,0.2086417,0,0.9309548,0.1804396,0,0.4764269,1.162731,0.04262491,0.02177554,0.147689082,0,2.490402097,0.131843125,0.030099101,1.392079002,0,0.1132462,0.10482339,0.2693524,0.0205133,4.741002648,2.960889,2.385074,0.6495199,0.396337395,2.282461,3.127504,0.09792729,0.7959926,2.116739,0.116463273,1.006172664,0.386610338,1.052000954,1.228489,0.106222385,0.01019197,0.02587824,1.564348771,0,0,0.1657236,0.2636164,0.1502201,0.012376803,0.03862053,0.03500268,0.04276633,0,0.04618071,0,0.2782926,0.1356442,0,0.006692905,0.4738574
TCGA-B0-5092-01A,0,0.197486707,0,0.4335258,0.05672555,1.41452,0.1734203,2.92073637,0.072437831,0.3748573,0.02616243,3.454880034,1.100265645,0,0.566627967,0.3516628,1.317542478,0.4634414,0.7821512,0,6.412413,0.334393761,1.823787,0.3863793,1.707697,2.66954,0.796506,1.869488551,0.181409729,5.703913,3.376488,1.539035393,4.592930577,0.755816804,0.216417403,2.295929336,0.2041385,0.452748537,0.071971336,4.30012314,0.246728,0.7786329,0.09999638,0.281178295,1.632894,0.016771174,0.185249137,0.1155139,0.09563117,0.2730618,0.6405829,1.119875,0.8294204,0.2452652,0.224409,1.017418,0.4119704,1.2836,0.09281358,0.097692484,0.2585591,6.367461915,1.06608,4.844607,1.964477,2.60863445,0.620824657,0.8293645,0,0.3450142,0.09054325,0.2761388,0.23815,0.2496864,0.136190263,0.2803837,0.2630237,0,0,0.1044344,0,1.099362,0.06931009,1.683243331,1.491663469,3.096031,0.843474832,0.359184197,0.703113049,0.007474161,0.2216054,0.2480892,0.168243176,0.08704987,0.1542144,3.333843089,1.846734,1.129858,0.6685254,0.075436155,1.148562,2.064529,3.371048,0.9446295,2.532258,0.412692773,0.705135363,0.803177844,0.484273703,0.6239773,0.115833722,0.078407,0.6179553,0.279978595,0.9112107,0.6896643,0.1411028,0,0,0.012188871,0.05668936,0.5925112,0.1228515,0.1652534,0.2536156,0.1623952,1.033915,0.4219962,0.6529062,1.181672,0
TCGA-G6-A8L7-01A,0,0.013353163,0,0.03513636,0.2143012,0.1012774,0.2190276,0.115607494,0,0,0.022416675,0.100663802,0.051613802,0,0.053003508,0,0.026157276,4.023988,0.6147775,0,0.03810308,0.110654543,0.1250774,0,0.719367,0,0,0,0.084535604,0.08950726,0,1.229579247,2.164037338,0,0.621991556,5.654779805,0.03094027,1.201667597,0.085805303,3.759610243,0,0.2054757,0,0,0,0.014363301,2.59889857,0.2061932,0,0,0,0.4610011,0,0.8165166,0,0,0.2775216,0.2540452,0.2272248,0.337753873,3.142094,0.285673273,0.4225947,0.1324587,1.299309,0.76134551,5.182176652,0,1.576857,1.727625,0.5294742,2.708343,0.6909357,0.7196152,0.048076993,0,0.1558657,0,0,0.08982455,0,0.9892026,0.1608149,0,8.365186652,7.136197,0.060289332,10.12510512,6.771875999,0.146228305,0.4634808,0.1860223,0,0.05646748,1.233598,1.541517722,0.08305332,5.157356,1.81639,1.422875054,0.1800677,2.788219,0.6990255,0.07580696,3.487159,0.12241786,0,0.056362831,0,0.330266,0.280499524,0.1933031,0,0.034830563,0,0.6083106,0.08217799,0,1.413871,6.025087995,2.226775,0.05850977,0.6856975,0.6300163,0.77624,1.503424,0.1628838,1.167415,0.1666357,0.5483028,0.1135814
TCGA-B0-5709-01A,0,3.213772971,0.1361541,0.3563862,0.05261979,4.700652,0.2082521,0.206570921,1.195376258,3.31413,0.139739416,5.283101479,2.387456426,0.4229214,0.615117248,0.06247156,1.110103134,0.2115196,0.2264217,0,7.095451,0.125132586,1.680692,0.08536818,2.612859,2.06488,0.8960596,0.589307518,0.150863796,2.588465,1.204171,0.885337453,3.151917531,2.142040864,0.017430711,1.007051816,0.1332958,0.381471361,0.065154846,3.564220763,0.1615239,1.678673,0.2269487,0.131603274,0.7980235,0.029004607,0,0.2848521,0.465597,0.1809412,1.864166,0.9388424,0.779683,0.03667606,0.3031561,0.8548995,0,0.3488687,0.1274028,0.134017118,0.939109,5.852759293,0.6022413,2.649666,1.982115,0.809333474,0.024293133,0.2697648,0.07082197,0.2481558,0.06349981,0,0.2011638,0.1210299,0.132625978,0.2784603,1.046274,0.3896693,0,0.0733467,0.05414281,0.9359521,0.4605807,2.025997435,1.195679982,0.02393987,1.701324785,1.553301294,1.328148424,0.020674833,0,0.07842584,0.048754796,0.02318902,0,0.340616338,0.1325344,0.2430151,0.1495198,0.042411513,0.05098987,2.007568,0.09392416,0.3858195,0.8213782,1.109383906,0.037787311,0.023145546,0,0.2736322,0.008354836,0.07498709,0.4557185,0.12336922,0.04572153,0,0,0,0.2018224,0,0.01332733,0.07094407,0.02939405,0.1167817,0,0.126931,0.1336108,0.09415959,0.1367199,0.3844814,0.2218775
TCGA-B4-5378-01A,0,0.089157332,0,0.02371004,0.0393878,0.2481641,0.03144998,0.030563356,0.009581451,0.1135845,0.009082034,0.615290272,0.041772106,0,0.125054903,0.08218239,0.128250951,0,0.5628993,0.1639467,0.4847402,0.009246335,0.05175224,0,1.517099,0,0,1.832199939,0.007004903,0.2077352,0,0.095693831,1.743097415,0.35707546,0.042909752,0.260518119,0.01255739,0.022076543,0.770682326,0.074390602,0.2963457,0.0126663,0.1631226,0.011854722,0.8787056,0.005809576,0.094296975,0.01902858,0.2499893,0.0315714,0,0.07122798,0.06205894,0.07198047,0.1585379,0,0.7521592,0.02773762,0.03270791,0.004643195,1.995862,6.368294426,0.2284323,1.178292,0.7078967,2.565817237,2.974112603,0.6665428,0.03561387,0.4849702,0.5330981,0.1336442,0.03530634,0.4305567,0.038900628,0,0.1269982,0.1410248,0.1250549,0,0.1056562,0.05043291,0.07634962,0.19497844,0.163960996,0.7426308,1.707861688,0.090904269,0.114219447,1.246713144,0,0.0264459,0.024423856,0.01539981,0,0.229632192,0.2231499,0.4957892,1.277316,0.067862707,0.05066205,0.4877254,0.1728633,0.6400892,1.099707,2.2651415,0,0,0.039180209,0.479452,0.237402086,0.006934808,0.05228167,0.211229109,0,0.1646074,0,0.07189608,0,0.033402655,0,0,0,0,0.09264414,0,0,0.04753989,0,0.00909011,0.09229548
TCGA-G6-A8L6-01A,0,0.922890193,0.0354614,1.525465,2.536217,0.3348739,0.1812498,4.283442992,0.414449365,3.90826,0.036428906,3.967938703,0.190635193,0.1185556,0.482564619,0.3072749,1.553899743,0.9259463,0.6999523,1.499531,3.825465,0.489091766,0.2890607,0.4519044,0.9008502,1.062643,0.06599367,0.618323074,0.035112453,2.28315,2.605171,0.13879261,6.043948723,0.765366773,0.197486782,3.796146951,0.05018854,1.138814172,0.201768117,1.565912914,2.078744,0.4020429,0.08202631,0.12681544,1.334151,0.057759894,1.556781285,0.07555136,0.5265993,0.8884026,0.7680591,0.8225528,1.493387,0.2716189,0.5561682,0.9342172,0.6036644,0.9290266,0.1881236,0.082350181,1.491568,7.901384958,4.368806,2.057645,5.442976,2.385419698,4.013340077,0.1419483,0.7293036,0.3444429,1.623748,0.6686268,0.1379248,1.898545,0.03937449,0.5568569,0.2464822,1.80527,0,0.1439241,1.299548,0.3381213,0.2373294,0,0.455052913,0.02407578,0.007163594,0.121396769,0.167739141,0.051429571,0.05473501,0.05305122,0,0.03101124,0,2.49428368,1.833646,2.229672,0.01967085,0.021482987,1.760423,0.7017357,1.882386,0.9882707,1.387608,0.956061355,0.591787009,0,1.089988907,0.2750584,0.113402524,0.6197139,0.07013141,0.11077819,0.1757283,0.6886434,0.1630468,0,0.2029003,0,0.02668317,0,0.2714402,0.02207297,0.2376182,0,0.2572314,0,0,0.05435166,0
TCGA-CZ-4858-01A,0,0,0,0,0.03640719,0.0686623,0.1264108,0,0.004431511,0,0.012563899,0,0,0,0,0,0.049276934,0,0,0,2.980264,0.14647906,0,0.3238136,0.7842263,1.341074,0.04546922,0.071060736,0.00969311,2.748509,0,0.01240429,3.203205391,0.377623341,0.702400925,2.816535514,0.01736363,1.833050187,0.021009586,2.970506282,2.108074,0,0.3104877,0.024521002,0,0.008040341,0.224529526,0.03494683,0.3207123,0,0.02546941,0.4334843,0.0347112,0.05022823,0,0.03175288,0.4387482,0,0,0.025538327,3.542909,8.522381941,2.438227,4.237466,2.954816,1.114173289,5.247934722,0.1454748,0.230304,0.3314263,1.037438,0.1819739,0,0.1640321,0,1.099293,0.08912614,0,0.9565142,0,0,0.2193971,0.04015948,4.220879443,0.186134728,0.4645504,4.438273667,0.9341862,0.129965599,0.984150388,0.07437436,0.03650105,0.191418125,0.3837245,0.4620021,5.194036676,4.658858,1.401021,1.334206,3.46628296,2.850497,2.981784,0,0.5967291,0.8910012,0.481005303,1.266563093,0.638152884,5.645427066,0.1193052,0,0.36398,2.753118,0,0.3400897,0.8100684,0,0.7110106,1.290564,6.713039288,0.1065092,0,0,0.01513607,1.504472,0.01814238,0.3414631,0.5499227,0,2.531054,0.9024855
TCGA-AK-3456-01A,0,6.478685176,0,0.4168902,1.599337,3.209377,0.1776804,0.84463539,0.418818381,1.207375,0.293172463,0.127069612,0.015667637,0,0.394097781,0.3350832,0.219768146,0.8915591,0.3723152,0.06313217,1.416188,0.08046028,0.7705366,0.3449526,0.03939857,0.2486706,2.328042,0,0.18585378,0.1066865,0.3410637,0.343467067,0.073067612,0.401812311,0.006460896,2.703642002,0.03702296,0.111350818,0.022540082,0.011305643,0.0156919,0.3208877,0.05216873,0.23618165,0.3626247,0.059345684,0,0.09193405,0.3255704,0.09192014,0.1317109,0.6798362,0.3498927,0.0538479,2.038601,0,0,0.6573837,0.04836379,0.006897827,0.03479764,0.022113708,0,0.0235714,0.6299569,0,0.154281301,0,0,0,0.09283286,0,0.2438706,0,0,0,0,0,0,0,0,0.03765751,0.3248095,0.397901719,1.539097079,0.1360013,0.015733871,0.620293861,0.180329737,0.007668794,0,0,0,0,0,0.227754311,0.09903582,0.4920754,0.3586863,0.007924719,0,0.9061377,0.006809741,0.04592765,0.4902057,0.060015363,0.028001335,0,0,0.04383027,0.012323218,0.128463,0,0.020983964,0,0,0.2118168,0,0.151712,0.231579901,0,0,0,0.06389539,0.09185068,0.03867169,0,0.07012465,0,0.03350124,0.1982833
TCGA-EU-5907-01A,0,3.508353103,0.06030153,0.7126157,1.179894,5.269509,0.5068678,2.585736532,0.022087477,0.09911861,0,0.139092044,0,0.371633,0.394479172,0.3270766,3.510758176,2.56705,0.3645792,0.07346989,7.523913,1.896931141,0,0.5589671,3.742481,1.463441,1.699534,0.109858793,0,3.441056,2.295969,4.010141678,6.485586948,2.92636259,0.359612945,4.272506761,0.5414222,1.087185437,0.126913274,3.231004173,1.142117,0.2982911,0.04078204,0.572528907,1.260459,0.020076394,1.135103321,1.390403,0.9410257,0.1068002,0,0.76813,2.133834,0.5302426,1.006111,0.2232934,0.1997936,0.5242735,0.05633015,0.116317217,1.348718,7.576760144,0.9212242,5.59596,1.931193,1.165993589,3.600721441,1.940197,1.229812,1.363247,0.8288348,1.635418,0.4267003,0.1049834,0.033834074,0,0.2138593,0.4400221,0.3055049,0.3447305,0,2.580918,0.0169189,1.259414317,0.475846122,0.4747455,0,1.588670796,0.588647839,0.583031908,0,0.0898349,0.04215002,0.02663678,0.04795851,2.393503359,0.7701373,4.086,1.574339,2.878928975,0.3198993,1.579138,2.927718,0.4222509,0.3951419,0.103553673,0.543799834,2.024644731,5.409995465,0.05106301,0.014382705,0.3036626,0.1182819,0.048548836,0.07799024,0.1439608,0.05803394,0.1613118,1.025801,1.110482807,0.5658851,0.7618026,0.1916037,0,0.05434654,0,0.1159624,0,0,0.2334076,0.755581
TCGA-A3-3372-01A,0,2.117685501,0,2.081522,1.346344,3.842477,0.3727411,5.05166328,0.413361377,2.210901,0.17212057,1.103824724,0.113527975,1.299717,1.414401641,0.6066817,2.143494686,1.065546,1.216954,0,7.002722,0.494202006,2.901781,0.1827133,2.644273,1.655774,1.828314,0.217281369,0.01557094,3.509369,1.10791,2.093024071,7.60103073,2.020857101,0.471983208,3.809826873,0.2090451,1.870164106,0.088097293,2.96480399,1.334033,2.01346,0.1086588,1.316155378,1.240915,0.006474675,1.965837911,0.007099977,0.3495681,1.22146,0.9499167,1.127482,2.910104,0.2964452,0,2.335638,0.2127846,1.747912,0.2374777,0.020589555,2.76414,7.143406826,1.66912,4.458405,2.62971,2.794284909,1.635177698,2.170227,2.357091,1.767728,3.723448,1.019974,0.03930269,0,0.043297754,0.1908867,0.07215898,2.45005,0.1387344,0.3333241,0.3745746,0.7604404,0.4790106,0.101615024,0.057740035,1.705171,1.228297817,0.86525863,0,0.083986462,0,0.1415808,0.080108253,0.0674341,0.04620973,3.472992512,3.310932,0.7314631,0.03234778,0.017764811,1.898829,2.601743,0.1366238,1.328713,1.235837,0.653771682,1.159865008,0.075506718,3.183714407,0.8739195,0.027572968,0.007728382,0.2026858,0.324998443,0.05054906,0.1388754,0.07409486,0.2040075,0.4142081,0.009386818,0.08633082,0.5326227,0.09543163,0,0.4538211,0,0.4031438,0.05289579,0.07729987,0.04503276,0.1025176
TCGA-CJ-4872-01A,0,1.943501012,0.1343708,0.7650161,1.681984,2.411177,0.1699592,3.349033329,0.042982636,2.825276,0.464405762,3.082161243,0.847967378,0.2533615,0.692806824,0.7499306,1.883208834,1.176809,0.7747666,1.221156,5.206184,1.149443856,1.138643,0.599636,1.272368,0.6871672,0,1.303491447,0.0079452,2.721103,3.107831,0.538750858,4.726342098,1.428236705,0.158932459,3.490592298,0.1233609,0.920120947,0.793290318,3.597793655,0.3271708,0.7658462,0.2014729,0.335852302,1.243642,0.026180447,1.57397193,0.4237967,0.4935079,0.2335451,0.3693877,1.489966,1.577667,0.2315978,1.440035,0.8350096,0.4732274,0.3632587,0.3919903,0.24675241,1.215859,8.891393466,3.263592,3.147831,3.744317,1.97562565,1.480100657,1.148443,0.8201907,0.5690649,1.472602,0.8686445,0.2248489,0.7989255,0.065591958,1.422144,0,0.7647385,0.1410895,0.04179504,0.6014763,1.722799,0.17764,0.344525042,0.321200768,6.430903,0.339135503,3.146448878,0.999871049,1.782592701,0.4294334,0.1439818,0.207858854,0.1579131,0.1221333,5.233935306,4.130292,2.089852,0.3870549,0.50197154,3.161561,1.915847,4.535065,0.7927168,1.73393,2.386896934,1.275534056,0.711964233,4.906239239,0.4611662,0.350448364,0.2982051,0.2060513,0.54441142,0.4467265,0.4616396,0.05690198,0.3672318,0.8168943,1.349391787,0.1019545,0,0.3279323,0.01241087,0,0,0.467613,0.3403609,0,0.2853782,0.3783238
TCGA-A3-A8OW-01A,0,3.578668494,0.1367102,0.8476561,0.751837,4.275985,0.04223139,4.547334177,6.267079402,3.353183,0.476684836,4.617017952,2.161762084,1.018843,0.906640406,0.3743821,3.214472307,2.171991,1.812178,1.878332,2.334602,1.394656091,1.418865,1.126692,3.825486,0.3286179,0.3913166,0.017613035,0.037370131,3.637652,1.308904,1.712492494,6.057711598,2.110793162,1.02976751,3.962423864,0.3724822,0.603690641,0.346227592,3.069746256,0.92769,2.90031,0.2158024,0.558410654,1.619438,0.600906806,0.789378831,1.224162,0.9396374,0.7277599,0.4106865,1.133418,1.410802,0.6654975,0.3930013,2.151625,0.621094,2.44574,0.2073112,0.096962667,0.1869175,6.793358228,1.579502,1.786245,3.18914,3.270182052,3.05097776,0.8955981,0.8814077,0.7191888,3.051496,0.7820208,0.901651,0.5545622,0.372621531,0.2278013,0.2461568,0.7587684,0.08545706,0,0,2.104546,0.1384495,0.317452216,6.963314636,0.1238263,0.069985672,0.027833932,2.820536529,0.520920066,0.07242651,0.1695102,0,0.01039643,0,1.664713386,1.234388,1.115639,0.1140348,0.014336963,0.9733932,0.5028811,0.0957618,1.232021,2.13732,0.119880995,0.257549625,0,0.333130548,0.476659,0.179141586,0.02783862,0,0.196744518,0,0,0,0,0.4876046,0.011342132,0,0.03209745,0,0.01473169,0,0,0,0,0,0,0.1230655
